,Group_ID,Study_ID,Label
4054,1410,10349,NOT ENOUGH INFORMATION
4055,,15578,NOT ENOUGH INFORMATION
4056,1411,5223,NOT ENOUGH INFORMATION
4057,,15585,NOT ENOUGH INFORMATION
4058,1412,5660,NOT ENOUGH INFORMATION
4059,,15586,NOT ENOUGH INFORMATION
4060,1413,744,SUPPORTED
4061,,4785,SUPPORTED
4062,,7851,SUPPORTED
4063,,10352,SUPPORTED
4064,,14010,NOT ENOUGH INFORMATION
4065,,15590,SUPPORTED
4066,1414,3002,SUPPORTED
4067,,15593,SUPPORTED
4068,1415,3591,REFUTED
4069,,6631,NOT ENOUGH INFORMATION
4070,,13622,REFUTED
4071,,15594,REFUTED
4072,1416,62,REFUTED
4073,,5400,REFUTED
4074,,7853,SUPPORTED
4075,,14011,SUPPORTED
4076,,15595,SUPPORTED
4077,1417,11599,SUPPORTED
4078,,15597,SUPPORTED
4079,1418,7957,NOT ENOUGH INFORMATION
4080,,15609,NOT ENOUGH INFORMATION
4081,1419,2022,REFUTED
4082,,6193,NOT ENOUGH INFORMATION
4083,,8852,NOT ENOUGH INFORMATION
4084,,11161,NOT ENOUGH INFORMATION
4085,,13442,NOT ENOUGH INFORMATION
4086,,15618,NOT ENOUGH INFORMATION
4087,1420,7771,NOT ENOUGH INFORMATION
4088,,12779,SUPPORTED
4089,,15624,REFUTED
4090,1421,11755,SUPPORTED
4091,,15627,SUPPORTED
4092,1422,3751,NOT ENOUGH INFORMATION
4093,,11421,NOT ENOUGH INFORMATION
4094,,15645,NOT ENOUGH INFORMATION
4095,1423,11951,SUPPORTED
4096,,15648,SUPPORTED
4097,1424,13337,NOT ENOUGH INFORMATION
4098,,15657,NOT ENOUGH INFORMATION
4099,1425,2639,SUPPORTED
4100,,5882,SUPPORTED
4101,,9936,SUPPORTED
4102,,15664,SUPPORTED
4103,1426,13060,NOT ENOUGH INFORMATION
4104,,13342,NOT ENOUGH INFORMATION
4105,,15672,REFUTED
4106,1427,11309,SUPPORTED
4107,,15675,SUPPORTED
4108,1428,4156,SUPPORTED
4109,,15688,SUPPORTED
4110,1429,11027,SUPPORTED
4111,,15689,REFUTED
4112,1430,11183,SUPPORTED
4113,,15691,SUPPORTED
4114,1431,8550,SUPPORTED
4115,,15700,SUPPORTED
4116,1432,10717,SUPPORTED
4117,,15708,SUPPORTED
4118,1433,11757,SUPPORTED
4119,,15713,SUPPORTED
4120,1434,8694,NOT ENOUGH INFORMATION
4121,,15718,SUPPORTED
4122,1435,9413,NOT ENOUGH INFORMATION
4123,,13447,NOT ENOUGH INFORMATION
4124,,15729,REFUTED
4125,1436,2407,REFUTED
4126,,15740,REFUTED
4127,1437,2209,NOT ENOUGH INFORMATION
4128,,4278,NOT ENOUGH INFORMATION
4129,,6087,NOT ENOUGH INFORMATION
4130,,8051,NOT ENOUGH INFORMATION
4131,,11005,NOT ENOUGH INFORMATION
4132,,15744,NOT ENOUGH INFORMATION
4133,1438,13053,REFUTED
4134,,15748,REFUTED
4135,1439,13725,SUPPORTED
4136,,15753,SUPPORTED
4137,1440,6911,NOT ENOUGH INFORMATION
4138,,15760,SUPPORTED
4139,1441,11770,NOT ENOUGH INFORMATION
4140,,15761,NOT ENOUGH INFORMATION
4141,1442,7844,NOT ENOUGH INFORMATION
4142,,15763,NOT ENOUGH INFORMATION
4143,1443,6609,REFUTED
4144,,10563,REFUTED
4145,,15768,REFUTED
4146,1444,9614,REFUTED
4147,,12505,REFUTED
4148,,15769,REFUTED
4149,1445,5695,REFUTED
4150,,8855,REFUTED
4151,,12912,REFUTED
4152,,15776,REFUTED
4153,1446,6875,SUPPORTED
4154,,9983,SUPPORTED
4155,,15793,SUPPORTED
4156,1447,11975,SUPPORTED
4157,,15809,SUPPORTED
4158,1448,1601,SUPPORTED
4159,,10342,SUPPORTED
4160,,15816,SUPPORTED
4161,1449,2352,NOT ENOUGH INFORMATION
4162,,15824,NOT ENOUGH INFORMATION
4163,1450,348,SUPPORTED
4164,,8247,SUPPORTED
4165,,12797,SUPPORTED
4166,,15825,SUPPORTED
4167,1451,9379,SUPPORTED
4168,,15843,SUPPORTED
4169,1452,11311,SUPPORTED
4170,,15849,SUPPORTED
4171,1453,14005,NOT ENOUGH INFORMATION
4172,,15864,NOT ENOUGH INFORMATION
4173,1454,12345,SUPPORTED
4174,,15872,NOT ENOUGH INFORMATION
4175,1455,3150,NOT ENOUGH INFORMATION
4176,,11438,SUPPORTED
4177,,12014,SUPPORTED
4178,,15873,SUPPORTED
4179,1456,8254,NOT ENOUGH INFORMATION
4180,,15876,NOT ENOUGH INFORMATION
4181,1457,12806,REFUTED
4182,,15880,NOT ENOUGH INFORMATION
4183,1458,13468,REFUTED
4184,,15881,NOT ENOUGH INFORMATION
4185,1459,13068,SUPPORTED
4186,,15889,SUPPORTED
4187,1460,7974,REFUTED
4188,,15893,REFUTED
4189,1461,8239,NOT ENOUGH INFORMATION
4190,,15901,REFUTED
4191,1462,5187,SUPPORTED
4192,,15904,NOT ENOUGH INFORMATION
4193,1463,8393,REFUTED
4194,,15905,REFUTED
4195,1464,3794,NOT ENOUGH INFORMATION
4196,,11767,NOT ENOUGH INFORMATION
4197,,15913,NOT ENOUGH INFORMATION
4198,1465,5399,SUPPORTED
4199,,11173,SUPPORTED
4200,,15922,SUPPORTED
4201,1466,7047,REFUTED
4202,,15926,NOT ENOUGH INFORMATION
4203,1467,5552,NOT ENOUGH INFORMATION
4204,,7366,SUPPORTED
4205,,9541,SUPPORTED
4206,,11972,NOT ENOUGH INFORMATION
4207,,15939,NOT ENOUGH INFORMATION
4208,1468,6159,REFUTED
4209,,8333,REFUTED
4210,,15953,REFUTED
4211,1469,1968,NOT ENOUGH INFORMATION
4212,,2269,NOT ENOUGH INFORMATION
4213,,4945,NOT ENOUGH INFORMATION
4214,,9987,SUPPORTED
4215,,15969,SUPPORTED
4216,1470,8055,REFUTED
4217,,15972,REFUTED
4218,1471,3623,NOT ENOUGH INFORMATION
4219,,9727,SUPPORTED
4220,,16001,SUPPORTED
4221,1472,8248,NOT ENOUGH INFORMATION
4222,,16008,NOT ENOUGH INFORMATION
4223,1473,3190,SUPPORTED
4224,,6290,SUPPORTED
4225,,11179,SUPPORTED
4226,,16010,SUPPORTED
4227,1474,11024,SUPPORTED
4228,,16016,NOT ENOUGH INFORMATION
4229,1475,11995,SUPPORTED
4230,,16018,SUPPORTED
4231,1476,13748,NOT ENOUGH INFORMATION
4232,,16024,NOT ENOUGH INFORMATION
4233,1477,11784,SUPPORTED
4234,,16040,SUPPORTED
4235,1478,8255,REFUTED
4236,,16076,REFUTED
4237,1479,2227,SUPPORTED
4238,,9214,SUPPORTED
4239,,12348,SUPPORTED
4240,,16090,NOT ENOUGH INFORMATION
4241,1480,11790,SUPPORTED
4242,,16092,SUPPORTED
4243,1481,7607,REFUTED
4244,,16094,REFUTED
4245,1482,3579,NOT ENOUGH INFORMATION
4246,,10716,SUPPORTED
4247,,16096,SUPPORTED
4248,1483,12349,REFUTED
4249,,16097,NOT ENOUGH INFORMATION
4250,1484,13759,SUPPORTED
4251,,16102,SUPPORTED
4252,1485,6242,SUPPORTED
4253,,11317,SUPPORTED
4254,,16105,SUPPORTED
4255,1486,3064,NOT ENOUGH INFORMATION
4256,,16112,NOT ENOUGH INFORMATION
4257,1487,13183,SUPPORTED
4258,,16128,SUPPORTED
4259,1488,13051,SUPPORTED
4260,,16129,SUPPORTED
4261,1489,13052,SUPPORTED
4262,,16130,SUPPORTED
4263,1490,13187,NOT ENOUGH INFORMATION
4264,,16136,NOT ENOUGH INFORMATION
4265,1491,6388,NOT ENOUGH INFORMATION
4266,,16139,NOT ENOUGH INFORMATION
4267,1492,11012,NOT ENOUGH INFORMATION
4268,,16145,NOT ENOUGH INFORMATION
4269,1493,13461,SUPPORTED
4270,,16147,REFUTED
4271,1494,9985,REFUTED
4272,,13604,REFUTED
4273,,16152,REFUTED
4274,1495,11014,REFUTED
4275,,16154,REFUTED
4276,1496,10853,SUPPORTED
4277,,14002,SUPPORTED
4278,,16177,NOT ENOUGH INFORMATION
4279,1497,7525,NOT ENOUGH INFORMATION
4280,,13618,NOT ENOUGH INFORMATION
4281,,16200,NOT ENOUGH INFORMATION
4282,1498,5637,NOT ENOUGH INFORMATION
4283,,16210,SUPPORTED
4284,1499,11588,NOT ENOUGH INFORMATION
4285,,16212,NOT ENOUGH INFORMATION
4286,1500,3981,NOT ENOUGH INFORMATION
4287,,9544,NOT ENOUGH INFORMATION
4288,,11595,REFUTED
4289,,14006,REFUTED
4290,,16230,REFUTED
4291,1501,1661,SUPPORTED
4292,,4494,NOT ENOUGH INFORMATION
4293,,14009,SUPPORTED
4294,,16232,SUPPORTED
4295,1502,3166,NOT ENOUGH INFORMATION
4296,,16260,NOT ENOUGH INFORMATION
4297,1503,13877,SUPPORTED
4298,,16268,SUPPORTED
4299,1504,589,SUPPORTED
4300,,10577,SUPPORTED
4301,,13878,SUPPORTED
4302,,16272,SUPPORTED
4303,1505,12039,REFUTED
4304,,16275,NOT ENOUGH INFORMATION
4305,1506,11031,SUPPORTED
4306,,16276,SUPPORTED
4307,1507,12809,NOT ENOUGH INFORMATION
4308,,16288,NOT ENOUGH INFORMATION
4309,1508,1266,NOT ENOUGH INFORMATION
4310,,10147,NOT ENOUGH INFORMATION
4311,,13882,NOT ENOUGH INFORMATION
4312,,16290,NOT ENOUGH INFORMATION
4313,1509,9423,REFUTED
4314,,16293,REFUTED
4315,1510,3957,SUPPORTED
4316,,8541,REFUTED
4317,,11762,REFUTED
4318,,16306,REFUTED
4319,1511,8053,SUPPORTED
4320,,16315,SUPPORTED
4321,1512,9616,REFUTED
4322,,16336,REFUTED
4323,1513,5060,SUPPORTED
4324,,12339,SUPPORTED
4325,,16344,SUPPORTED
4326,1514,8466,NOT ENOUGH INFORMATION
4327,,16345,NOT ENOUGH INFORMATION
4328,1515,8468,REFUTED
4329,,16348,REFUTED
4330,1516,3860,SUPPORTED
4331,,6994,SUPPORTED
4332,,10710,SUPPORTED
4333,,13612,SUPPORTED
4334,,16353,SUPPORTED
4335,1517,355,SUPPORTED
4336,,4465,SUPPORTED
4337,,16360,REFUTED
4338,1518,7355,NOT ENOUGH INFORMATION
4339,,11590,NOT ENOUGH INFORMATION
4340,,16376,NOT ENOUGH INFORMATION
4341,1519,1531,REFUTED
4342,,2889,REFUTED
4343,,16384,NOT ENOUGH INFORMATION
4344,1520,14013,SUPPORTED
4345,,16401,SUPPORTED
4346,1521,5454,NOT ENOUGH INFORMATION
4347,,12807,NOT ENOUGH INFORMATION
4348,,16409,NOT ENOUGH INFORMATION
4349,1522,3758,NOT ENOUGH INFORMATION
4350,,16419,NOT ENOUGH INFORMATION
4351,1523,12043,SUPPORTED
4352,,16434,SUPPORTED
4353,1524,12047,SUPPORTED
4354,,16441,SUPPORTED
4355,1525,10358,SUPPORTED
4356,,16443,SUPPORTED
4357,1526,13628,NOT ENOUGH INFORMATION
4358,,16457,NOT ENOUGH INFORMATION
4359,1527,5294,SUPPORTED
4360,,12926,SUPPORTED
4361,,16458,REFUTED
4362,1528,12054,NOT ENOUGH INFORMATION
4363,,16469,NOT ENOUGH INFORMATION
4364,1529,11188,SUPPORTED
4365,,16473,SUPPORTED
4366,1530,12059,NOT ENOUGH INFORMATION
4367,,16480,NOT ENOUGH INFORMATION
4368,1531,5196,NOT ENOUGH INFORMATION
4369,,7780,SUPPORTED
4370,,16490,SUPPORTED
4371,1532,12060,REFUTED
4372,,16492,REFUTED
4373,1533,9990,SUPPORTED
4374,,16497,SUPPORTED
4375,1534,12062,REFUTED
4376,,16498,REFUTED
4377,1535,8476,NOT ENOUGH INFORMATION
4378,,16499,NOT ENOUGH INFORMATION
